"day","lon","lat"
1,-123.524163965412,43.6397713452596
2,-123.521715088438,43.6195885671666
3,-123.51755060855,43.5977559458635
4,-123.511677384193,43.5743752150686
5,-123.504102398812,43.5495479976634
6,-123.494832736159,43.5233758217165
7,-123.483875555841,43.4959601357623
8,-123.471238069166,43.4674023233283
9,-123.45692751525,43.4378037167044
10,-123.440951137425,43.4072656099523
11,-123.423316159926,43.375889271153
12,-123.40402976488,43.3437759538925
13,-123.383099069579,43.3110269079876
14,-123.360531104048,43.2777433894543
15,-123.336332788897,43.244026669723
16,-123.310510913455,43.2099780441056
17,-123.283072114182,43.1756988395198
18,-123.254022853338,43.1412904214778
19,-123.223369397922,43.1068542003453
20,-123.191133119568,43.0724850759301
21,-123.157468500044,43.0382209696281
22,-123.122598439277,43.0040707338353
23,-123.086746183468,42.9700433841232
24,-123.050134777743,42.9361483619729
25,-123.012987081154,42.9023955497169
26,-122.975525776653,42.8687952808888
27,-122.937973376144,42.8353583459779
28,-122.900552220696,42.8020959935847
29,-122.863484476019,42.7690199269751
30,-122.826992123311,42.7361422960297
31,-122.791296945545,42.7034756845872
32,-122.756620509321,42.6710330931826
33,-122.723184142355,42.6388279171832
34,-122.691208906696,42.6068739203315
35,-122.660915567752,42.5751852037039
36,-122.632524559185,42.5437761701037
37,-122.606255943756,42.5126614839095
38,-122.582321429464,42.4818536354792
39,-122.560749725968,42.4513102174254
40,-122.541386927036,42.4209335836944
41,-122.524071377089,42.3906233499658
42,-122.508641618913,42.3602788297863
43,-122.494936399914,42.3297990790509
44,-122.482794681176,42.2990829368069
45,-122.47205564935,42.2680290623992
46,-122.462558731401,42.2365359689765
47,-122.454143612221,42.2045020533823
48,-122.446650255106,42.171825622453
49,-122.439918925102,42.1384049157486
50,-122.4337902152,42.1041381247452
51,-122.428105075366,42.0689234085204
52,-122.422704844371,42.0326589059651
53,-122.4174312844,41.995242744563
54,-122.412126618392,41.9565730457788
55,-122.406633570083,41.9165479271064
56,-122.400795826815,41.875066318964
57,-122.394508444061,41.832126108859
58,-122.387765397196,41.7879172123487
59,-122.380571938125,41.7426512534636
60,-122.37293321744,41.6965394437364
61,-122.364854262522,41.6497925628706
62,-122.356339956264,41.6026209456076
63,-122.347395016405,41.5552344748391
64,-122.338023975458,41.5078425810191
65,-122.328231161174,41.4606542479235
66,-122.318020677536,41.4138780248183
67,-122.307396386211,41.3677220450893
68,-122.296361888441,41.3223940513925
69,-122.284920507297,41.27810142738
70,-122.273075270259,41.2350512360607
71,-122.260828892059,41.1934502648468
72,-122.248183757711,41.1535050773421
73,-122.235141905676,41.1154220719204
74,-122.22170501109,41.079407547144
75,-122.207936593686,41.0457159948372
76,-122.194148358522,41.0147949008711
77,-122.180713070719,40.9871403065949
78,-122.168002523088,40.9632487670555
79,-122.156387885396,40.9436175250951
80,-122.146240120548,40.9287446917116
81,-122.13793046825,40.9191294326219
82,-122.131830997106,40.9152721607182
83,-122.12831522652,40.9176747338054
84,-122.127758820271,40.92684065667
85,-122.130540354137,40.9432752861452
86,-122.137042160556,40.967486037398
87,-122.147651253953,40.9999825891795
88,-122.1627603411,41.0412770852328
89,-122.182768921648,41.0918843284411
90,-122.208084484906,41.1523219636288
91,-122.23912380988,41.2231106441655
92,-122.276314376712,41.3047741766926
93,-122.320100832341,41.397807923405
94,-122.370984383813,41.5024340354127
95,-122.429502819534,41.6187337386101
96,-122.496209800559,41.7467874036804
97,-122.571676107185,41.8866751022961
98,-122.656491136073,42.0384759189873
