"day","lon","lat"
1,-83.8892961113025,11.047723488835
2,-83.8609849668633,11.0441212005796
3,-83.8317265446797,11.0397691489058
4,-83.8016379340556,11.0346880202375
5,-83.7708363680858,11.028898536201
6,-83.7394392385476,11.0224214675763
7,-83.7075641078297,11.0152776472148
8,-83.6753287179064,11.0074879819213
9,-83.6428509963641,10.9990734632986
10,-83.61024905949,10.9900551775496
11,-83.5776412124296,10.9804543142356
12,-83.5451459464255,10.9702921739865
13,-83.5128819331455,10.9595901751614
14,-83.4809680161122,10.9483698594563
15,-83.4495231992454,10.9366528964568
16,-83.4186666325297,10.9244610871357
17,-83.3885175948198,10.911816366293
18,-83.3591954737984,10.8987408039397
19,-83.3308197430991,10.8852566056245
20,-83.3034978274127,10.8713852715737
21,-83.2772317275268,10.8571410724418
22,-83.2519689690228,10.8425344540399
23,-83.2276563962159,10.8275757301995
24,-83.20424064286,10.8122751086381
25,-83.1816681527414,10.7966426861258
26,-83.1598851984506,10.780688443915
27,-83.1388378983224,10.7644222434238
28,-83.118472231541,10.7478538221663
29,-83.0987340514042,10.7309927899195
30,-83.0795690967442,10.7138486251181
31,-83.060923001504,10.6964306714705
32,-83.042741302466,10.6787481347837
33,-83.0249694451328,10.6608100799918
34,-83.0075527877603,10.6426254283757
35,-82.9904366035403,10.6242029549682
36,-82.9735660809335,10.6055512861326
37,-82.9568863221495,10.5866788973076
38,-82.9403457167816,10.5675942539981
39,-82.9239702668213,10.5483090046632
40,-82.9078637384118,10.5288381805426
41,-82.8921334400226,10.5091971370874
42,-82.8768868524726,10.489401417239
43,-82.8622316300652,10.4694667550686
44,-82.8482755971093,10.4494090783986
45,-82.8351267398188,10.4292445103953
46,-82.8228931935795,10.4089893701201
47,-82.8116832255728,10.388660172032
48,-82.8016052127435,10.3682736244259
49,-82.7927676151039,10.3478466268015
50,-82.7852789443616,10.3273962661494
51,-82.7792477278657,10.3069398121461
52,-82.774782467865,10.2864947112508
53,-82.7719915960761,10.266078579696
54,-82.7709834235634,10.2457091953661
55,-82.7718660859364,10.2254044885614
56,-82.774747738525,10.2051840466722
57,-82.7797670541707,10.1852508853619
58,-82.7871222244101,10.1661639839336
59,-82.7970179950601,10.1485229463241
60,-82.8096587992454,10.1329269379913
61,-82.8252487735253,10.1199745328143
62,-82.8439917818176,10.1102635607226
63,-82.8660914469558,10.1043909558548
64,-82.8917511896938,10.10295260482
65,-82.9211742749534,10.1065431943462
66,-82.9545638650869,10.1157560573055
67,-82.9921230799069,10.1311830157403
68,-83.0340550632144,10.1534142191283
69,-83.0805630555323,10.1830379757013
70,-83.1318504727303,10.220640574171
71,-83.1881209902029,10.2668060927188
72,-83.2495786322368,10.322116191591
73,-83.3164278661799,10.3871498850858
74,-83.3888737009947,10.4624832881458
75,-83.4670726391522,10.5487217405854
76,-83.5509865105276,10.6465979131953
77,-83.6405323348906,10.7568768413542
78,-83.7356323684547,10.880324572029
79,-83.8362147148092,11.017709047093
80,-83.9422139214779,11.1698010503634
81,-84.053571565291,11.3373752059126
82,-84.1702368300928,11.5212110140595
83,-84.2921670806479,11.7220939101485
84,-84.4193284369504,11.9408163297637
85,-84.5516963534943,12.1781787623312
86,-84.6892562084333,12.4349907731439
87,-84.8320039079596,12.7120719716362
88,-84.9799465116601,13.0102529012227
89,-85.1331028850888,13.3303758231388
90,-85.2915043863276,13.6732953635062
91,-85.4551955939067,14.0398789891714
92,-85.6242350841427,14.4310072738361
93,-85.7986449367153,14.8474380918625
94,-85.9780126234676,15.2887586266421
95,-86.1616979702412,15.7539542961906
96,-86.3490575416513,16.2420105150287
97,-86.539445118695,16.7519170399257
98,-86.7322102837161,17.282667560326
99,-86.9266969943529,17.8332595615347
100,-87.1222421363538,18.4026944575123
101,-87.3181740446193,18.9899779854575
102,-87.5138109812395,19.5941208499381
103,-87.7084595585981,20.2141396000426
104,-87.9014130948379,20.8490577190511
105,-88.0919498880943,21.497906902431
106,-88.2793313948994,22.1597284965588
107,-88.4628002970477,22.8335750676509
108,-88.6415784399452,23.5185120677621
109,-88.8148646240714,24.213619562605
110,-88.9818322296242,24.9179939842961
111,-89.141646552802,25.6307349939953
112,-89.2939014016941,26.3506125494945
113,-89.4386238694494,27.0760373146319
114,-89.5758397541962,27.805376444646
115,-89.7055547002328,28.5369704091338
116,-89.8277551769374,29.2691356155361
117,-89.9424094627996,30.0001673626509
118,-90.0494686525106,30.7283430413416
119,-90.148867705062,31.451925494669
120,-90.2405265508083,32.1691664463171
121,-90.3243512753935,32.8783099045875
122,-90.4002353983173,33.5775954496753
123,-90.4680612636017,34.2652613141807
124,-90.5277015594838,34.9395471709878
125,-90.5790209832569,35.5986965486701
126,-90.6218780661554,36.2409588020274
127,-90.6561271715584,36.8645905743254
128,-90.6816206775916,37.4678566977595
129,-90.6982129178615,38.0490358400285
130,-90.7059521516346,38.6070607947077
131,-90.7052716186264,39.1421180378018
132,-90.6966717058017,39.6545277721702
133,-90.6806783513145,40.1445987520246
134,-90.6578432405809,40.6126280926729
135,-90.6287438635312,41.0589012618707
136,-90.5939834187668,41.4836922303704
137,-90.5541905508958,41.8872637607161
138,-90.5100189081871,42.2698678150017
139,-90.4621465087228,42.6317460635507
140,-90.411274904627,42.9731304780448
141,-90.3581281355189,43.2942439937526
142,-90.3034514642513,43.5953012269419
143,-90.2480098900772,43.8765092346642
144,-90.1925864367161,44.1380683052934
145,-90.1379802153317,44.3801727694792
146,-90.0850042650482,44.6030118221414
147,-90.0344831764379,44.8067703474299
148,-89.9871205512296,44.9917689687766
149,-89.9431018061239,45.1588844187146
150,-89.9024746276696,45.3091351665969
151,-89.8652779767842,45.4435419432115
152,-89.8315424971216,45.5631270966308
153,-89.8012909778938,45.66891408515
154,-89.7745388640695,45.761927085829
155,-89.751294806924,45.843190699702
156,-89.7315612480745,45.91372973701
157,-89.7153350304305,45.9745690680272
158,-89.7026080299,46.0267335271791
159,-89.6933678021446,46.0712478599145
160,-89.6875982392621,46.109136703662
161,-89.6852802318562,46.1414245956365
162,-89.6863923326143,46.1691360016993
163,-89.6909114181951,46.1932953616838
