"day","lon","lat"
1,-87.2708406814709,17.2129150416573
2,-87.2964210252675,17.2143457100578
3,-87.3215378073854,17.2151616518077
4,-87.3460807596499,17.2154385754523
5,-87.3699398289124,17.2152522273213
6,-87.3930051769353,17.2146783790446
7,-87.4151671770998,17.2137928159866
8,-87.4363164079417,17.2126713266279
9,-87.4563436435227,17.2113896929024
10,-87.4751398406448,17.2100236815024
11,-87.4925961229178,17.2086490361551
12,-87.5086037616931,17.2073414708784
13,-87.5230541538738,17.2061766642168
14,-87.5358387966163,17.2052302544592
15,-87.5468492589367,17.2045778358337
16,-87.5559771502371,17.2042949556751
17,-87.5631140857669,17.2044571125548
18,-87.5681516490347,17.2051397553603
19,-87.5709813511864,17.2064182833071
20,-87.5715112330374,17.2083523156786
21,-87.5697940485233,17.2108645136168
22,-87.5659569589525,17.2138070237231
23,-87.5601275871344,17.2170313969281
24,-87.552433444149,17.2203891678768
25,-87.543001969114,17.2237318526164
26,-87.5319605653941,17.2269109472688
27,-87.5194366332404,17.2297779276942
28,-87.5055575988507,17.2321842501499
29,-87.49045093984,17.2339813529418
30,-87.4742442071141,17.2350206590644
31,-87.4570650431409,17.2351535798219
32,-87.4390411966135,17.2342315194192
33,-87.4203005335034,17.2321058805186
34,-87.4009710445018,17.2286280707496
35,-87.3811808488503,17.2236495101709
36,-87.3610581945635,17.21702163968
37,-87.3407314550483,17.2085959303741
38,-87.3203282114769,17.1982243046641
39,-87.2999552047244,17.1857681811511
40,-87.2796983091389,17.17109846915
41,-87.2596425491259,17.1540865329834
42,-87.2398729968455,17.1346037896327
43,-87.2204747576526,17.1125217180352
44,-87.2015329538087,17.0877118691609
45,-87.1831327064782,17.0600458769312
46,-87.1653591160173,17.029395470052
47,-87.1482972405726,16.9956324848478
48,-87.1320320730008,16.958628879186
49,-87.1166485161279,16.9182567475998
50,-87.1022313563631,16.8743883377244
51,-87.0888652356873,16.8268960681733
52,-87.0766346220363,16.7756525479968
53,-87.0656237780986,16.7205305978747
54,-87.055916728553,16.6614032732092
55,-87.0475972257683,16.5981438892995
56,-87.0407488652044,16.5306280945844
57,-87.0354731806157,16.4589794104457
58,-87.0319067634707,16.3838025708474
59,-87.0301897415001,16.3057580484529
60,-87.0304616933642,16.2255067773021
61,-87.0328616547896,16.1437100847243
62,-87.0375281303343,16.0610296005606
63,-87.0445991106833,15.9781271450311
64,-87.0542120953674,15.895664596689
65,-87.066504120787,15.8143037419411
66,-87.0816117934209,15.7347061076324
67,-87.0996713280916,15.6575327781285
68,-87.1208185911502,15.5834441982236
69,-87.1451891484445,15.5130999630476
70,-87.172918317923,15.4471585959345
71,-87.204141226727,15.3862773149423
72,-87.2389928726167,15.3311117884127
73,-87.2776081895736,15.2823158795851
74,-87.3201221174189,15.240541379874
75,-87.3666184006247,15.2065598627064
76,-87.416976912211,15.1816281342483
77,-87.471029621943,15.1671207150207
78,-87.5286125961765,15.1644080452794
79,-87.5895664319325,15.1748572210405
80,-87.6537366474236,15.1998329235396
81,-87.7209740320108,15.2406985275144
82,-87.7911349587675,15.2988173700517
83,-87.8640816629859,15.3755541577441
84,-87.9396824900921,15.4722764855006
85,-88.0178121165428,15.5903564354751
86,-88.0983517473589,15.7311722191664
87,-88.1811892940335,15.8961098197003
88,-88.2662195366186,16.0865645845445
89,-88.3533442738659,16.3039427113071
90,-88.4424724653858,16.5496625607891
91,-88.533520369876,16.8251557219036
92,-88.6264116836005,17.1318677424882
93,-88.7210648955257,17.4710695624092
94,-88.8172931969211,17.8424016888989
95,-88.9148535787483,18.2446689521296
96,-89.0135018488434,18.6766780101359
97,-89.1129924328212,19.137242946045
98,-89.2130776974771,19.6251840511834
99,-89.3135072613217,20.1393268208852
100,-89.4140272879275,20.6785011896678
101,-89.5143797575566,21.2415410259763
102,-89.6143017123023,21.8272839005718
103,-89.7135244696637,22.4345711366648
104,-89.811772799122,23.0622481442033
105,-89.9087640558685,23.7091650352521
106,-90.0042072653308,24.374177512121
107,-90.0978021515963,25.0561480150311
108,-90.1892381021595,25.753947111452
109,-90.2781930606732,26.4664551050713
110,-90.3643323385276,27.1925638386604
111,-90.447321532296,27.9311422797956
112,-90.5271386235582,28.6802286394571
113,-90.604078195219,29.4369921191598
114,-90.6784422492121,30.1985197713864
115,-90.7505274563503,30.9618576920738
116,-90.8206263807857,31.7240172211504
117,-90.8890285171749,32.4819819105136
118,-90.9560211370319,33.2327149745565
119,-91.0218899378783,33.9731669278077
120,-91.086919486334,34.7002831121004
121,-91.1513934443327,35.4110108223928
122,-91.2155945663047,36.1023057560582
123,-91.2798044545127,36.7711375344074
124,-91.3443030599301,37.4144940767229
125,-91.4093679172473,38.0293846450223
126,-91.4752731048905,38.612841420569
127,-91.5422879245132,39.1619195197524
128,-91.6106752993526,39.6736954058444
129,-91.6806884358644,40.1452764953527
130,-91.7523937568712,40.5753298785702
131,-91.8255056194575,40.965524583116
132,-91.8996929292538,41.3178600959142
133,-91.9746203628665,41.6343186960016
134,-92.0499500218698,41.9168646723875
135,-92.1253430165821,42.1674444491487
136,-92.2004609606552,42.3879874118687
