"day","lon","lat"
1,-88.3482089800776,32.8406833097331
2,-88.3580419088162,32.8148682251694
3,-88.3665682764512,32.7888537012237
4,-88.3738578771632,32.7627042507319
5,-88.3799805216635,32.7364842860365
6,-88.3850060174665,32.7102581214914
7,-88.3890041509766,32.6840899762609
8,-88.392044671382,32.6580439774164
9,-88.3941972763464,32.6321841633289
10,-88.395531599487,32.6065744873595
11,-88.3961171996307,32.5812788218518
12,-88.3960235518359,32.556360962428
13,-88.3953200401718,32.5318846325937
14,-88.3940759522438,32.5079134886553
15,-88.3923604754551,32.4845111249546
16,-88.390242694996,32.4617410794262
17,-88.3877915935515,32.4396668394824
18,-88.3850760527178,32.41835184823
19,-88.3821648561234,32.3978595110255
20,-88.3791259602407,32.3782426936624
21,-88.3760208540609,32.3594627806051
22,-88.3729076871859,32.3414340687491
23,-88.3698445449424,32.3240704770471
24,-88.3668894820016,32.3072859336886
25,-88.3641005278033,32.2909943735534
26,-88.361535690997,32.2751097351816
27,-88.3592529629013,32.2595459572658
28,-88.3573103199858,32.2442169746728
29,-88.3557657253776,32.2290367140009
30,-88.3546771293921,32.2139190886762
31,-88.3541024690921,32.1987779935957
32,-88.3540996668736,32.1835272993202
33,-88.3547266280804,32.1680808458233
34,-88.3560412376467,32.1523524358022
35,-88.3581013557679,32.1362558275557
36,-88.3609648125989,32.1197047274377
37,-88.3646894019804,32.1026127818925
38,-88.3693286661031,32.0848975779532
39,-88.3748393264209,32.0665688551309
40,-88.3810813506436,32.0477286125149
41,-88.3879105631556,32.0284829740856
42,-88.3951828570936,32.008938196123
43,-88.4027541974991,31.9892006786369
44,-88.4104806242366,31.9693769728367
45,-88.4182182546701,31.94957378465
46,-88.4258232860937,31.9298979743024
47,-88.4331519979101,31.9104565519731
48,-88.4400607535495,31.8913566695367
49,-88.4464060021252,31.872705608408
50,-88.452044279819,31.854610763501
51,-88.4568322109953,31.8371796233152
52,-88.4606265090402,31.8205197461629
53,-88.4632839769299,31.8047387325473
54,-88.4646615075299,31.7899441937019
55,-88.4646160836344,31.7762437163001
56,-88.4630049776041,31.7637462087862
57,-88.4597097203902,31.7527281003373
58,-88.4546587760154,31.7437911518167
59,-88.4477858094483,31.7375741641487
60,-88.4390241375294,31.7347155060694
61,-88.4283065669196,31.7358530648644
62,-88.4155652213503,31.7416242103812
63,-88.4007313579263,31.7526657716608
64,-88.3837351721446,31.7696140252384
65,-88.3645055911948,31.7931046938121
66,-88.3429700550065,31.823772953606
67,-88.3190542843943,31.8622534483174
68,-88.2926820355296,31.9091803070715
69,-88.2637748398373,31.965187163291
70,-88.2322517282693,32.0309071708324
71,-88.1980289387515,32.1069730131353
72,-88.1610196054274,32.1940169004863
73,-88.1211334281336,32.2926705498087
74,-88.0782763203341,32.4035651406508
75,-88.0323991121055,32.527208818009
76,-87.9836453046776,32.6636200505177
77,-87.9322053066386,32.8126962418378
78,-87.8782677601275,32.9743365905575
79,-87.8220197528936,33.1484423451505
80,-87.7636470370978,33.3349170395942
81,-87.7033342555535,33.5336667108656
82,-87.6412651761899,33.7446000994474
83,-87.5776229356126,33.9676288338883
84,-87.5125902927344,34.2026676003742
85,-87.4463498935559,34.4496342981743
86,-87.3790845482937,34.708450181733
87,-87.3109775221817,34.9790399900868
88,-87.242212841415,35.2613320641924
89,-87.1729756158607,35.5552584526505
90,-87.1034523803391,35.8607550062288
91,-87.0338314564708,36.1777614614715
92,-86.9643033373074,36.5062215136052
93,-86.8951130624714,36.8460133154178
94,-86.8269650634809,37.1964130240923
95,-86.7608160607416,37.5563868514918
96,-86.6976489269007,37.9248997920152
97,-86.638472710981,38.3009182012642
98,-86.5843244340106,38.6834097987232
99,-86.5362707329492,39.0713436438729
100,-86.4954093399239,39.4636900586614
101,-86.4628703805295,39.8594204677974
102,-86.4398174713734,40.2575071273241
103,-86.4274485930825,40.6569227113166
104,-86.4269967106035,41.0566397264016
105,-86.4397301077635,41.4556297241098
106,-86.4669523976692,41.8528622818349
107,-86.5100021645966,42.2473037244823
108,-86.5702521865172,42.6379155606599
109,-86.649108180357,43.0236526096247
110,-86.748007004517,43.4034607981624
111,-86.8683618299584,43.7762935909648
112,-87.0103972909395,44.1415269021765
113,-87.1731093985762,44.4989584356892
114,-87.3554001407615,44.8483921518243
115,-87.5561269932745,45.189621835685
116,-87.7741005565928,45.5224336696345
117,-88.0080824610619,45.8466088082683
118,-88.2567835872306,46.1619259359643
119,-88.5188626455405,46.468163784947
120,-88.7929251560374,46.7651035897526
121,-89.0775228643091,47.05253145213
122,-89.3711536244621,47.3302405889135
123,-89.6722617736296,47.5980334342186
124,-89.9792390153734,47.8557235665926
125,-90.2904258215342,48.1031374315841
126,-90.6041133537626,48.3401158304875
127,-90.9185458973983,48.5665151469839
128,-91.2319237918056,48.7822082848934
129,-91.5424086288496,48.9870858465908
130,-91.848344243363,49.1811225323194
131,-92.148476317176,49.3644375738697
132,-92.4415892032611,49.5371772008187
133,-92.7264605126428,49.6994988743119
134,-93.0018637926657,49.8515704274097
135,-93.2665711518985,49.9935690663466
136,-93.519355808076,50.1256802365627
137,-93.7589945381741,50.2480963583228
138,-93.984270013039,50.3610154377086
139,-94.1939730027656,50.4646395594197
140,-94.3869044433098,50.5591732685322
141,-94.5618773593894,50.6448218487493
142,-94.7177186436417,50.7217895051295
143,-94.8532706970414,50.7902774594742
144,-94.967392940735,50.850481966738
145,-95.0589632146226,50.9025922610049
146,-95.1268790830645,50.94678843958
147,-95.1700590730408,50.9832392939447
148,-95.1878836387158,51.0121287281797
