"day","lon","lat"
1,-77.1024466614448,0.786050431058803
2,-77.1033785895661,0.78874888123334
3,-77.103486267519,0.789405802753075
4,-77.1027956848839,0.788101099000995
5,-77.1013328375398,0.784914681933677
6,-77.0991237236542,0.77992646257161
7,-77.0961943398501,0.773216342312477
8,-77.0925706776144,0.764864204987412
9,-77.0882787199477,0.754949909642193
10,-77.0833444382521,0.743553284027559
11,-77.0777937894595,0.730754118784684
12,-77.0716527133964,0.716632162313141
13,-77.0649471303864,0.701267116311331
14,-77.0577029390888,0.684738631981372
15,-77.0499460145717,0.667126306890203
16,-77.0417022066212,0.64850968248285
17,NA,NA
18,-77.0238572046342,0.608581410500841
19,-77.0143075717981,0.587428551880498
20,-77.0043919480979,0.565601547741592
21,-76.994308485446,0.543301664700213
22,-76.9843349264208,0.520786412815466
23,-76.9747496305126,0.498313651038708
24,-76.9658309428672,0.476141140812977
25,-76.9578572291205,0.454526572476212
26,-76.9511069181145,0.433727598756295
27,-76.9458585525241,0.414001875472688
28,-76.9423908474215,0.395607109546799
29,-76.9409827567927,0.378801114398437
30,-76.9419135480101,0.36384187277323
31,-76.9454628842538,0.35098760701265
32,-76.9519109148497,0.340496856727244
33,-76.9615383734818,0.332628563787509
34,-76.9746266842019,0.327642164479935
35,-76.9914580751446,0.3257976886148
36,-77.0123156998149,0.327355865289063
37,-77.0374837657889,0.33257823492615
38,-77.067247539431,0.341730055543254
39,-77.1018905969733,0.35514179635105
40,-77.1416949473913,0.373209381238249
41,-77.1869440531478,0.396333048250708
42,-77.2379231081241,0.424914729716603
43,-77.2949191886026,0.459358222000789
44,-77.3582214077811,0.500069355441733
45,-77.4281210731997,0.547456162261711
46,-77.5049118463755,0.601929039890197
47,-77.5888899038531,0.663900906769302
48,-77.6803540987627,0.733787347274866
49,-77.7796061218839,0.81200674195129
50,-77.8869506610714,0.89898037874418
51,-78.0026955577748,0.995132540382273
52,-78.1271519592352,1.10089056247742
53,-78.2606344647734,1.21668485627284
54,-78.4034612644164,1.34294888929538
55,-78.5559542679111,1.48011911644161
56,-78.7184378080246,1.62863378054204
57,-78.8910689158078,1.78880392036198
58,-79.0736751635682,1.96069034747495
59,-79.2660480662738,2.14432622279717
60,-79.4679811798346,2.33974579078392
61,-79.6792700563659,2.5469841520601
62,-79.8997122010794,2.76607702150566
63,-80.1291070315483,2.99706047260311
64,-80.3672558400199,3.23997066882973
65,-80.6139617593676,3.49484358283657
66,-80.8690297332334,3.76171470418028
67,-81.1322664908329,4.04061873635164
68,-81.4034805268467,4.33158928385625
69,-81.6824820867669,4.63465853012342
