"day","lon","lat"
1,-105.968298517625,31.8127176960643
2,-105.981805659429,31.7561114125452
3,-105.998065410539,31.6967840928645
4,-106.016743135934,31.6349964627768
5,-106.037504757451,31.5710092899549
6,-106.060016944419,31.5050833979025
7,-106.083947279042,31.4374796737799
8,-106.108964396653,31.3684590703591
9,-106.134738100937,31.2982826023938
10,-106.160939454264,31.2272113377539
11,-106.18724084329,31.1555063837177
12,-106.213316019973,31.0834288688553
13,-106.238840118194,31.0112399209594
14,-106.263489646156,30.9392006414943
15,-106.286942454767,30.8675720770367
16,-106.308877682188,30.7966151881712
17,-106.328975674782,30.7265908162857
18,-106.346917884634,30.6577596486806
19,-106.362386743888,30.5903821823628
20,-106.375097434014,30.5247138520845
21,-106.385043321112,30.4609678059148
22,-106.39236029748,30.3993354668639
23,-106.397184707236,30.3400080841122
24,-106.399652168163,30.2831769369006
25,-106.399897580229,30.229033356013
26,-106.398055137655,30.1777687421302
27,-106.394258344472,30.1295745811026
28,-106.388640033456,30.0846424561786
29,-106.381332388408,30.0431640572079
30,-106.372466969706,30.0053311868222
31,-106.362174743097,29.9713357635803
32,-106.350586111689,29.941369822039
33,-106.337830951133,29.915625509692
34,-106.324038647973,29.8942950806942
35,-106.309338141166,29.8775708862603
36,-106.293857966791,29.8656453616012
37,-106.277726305953,29.8587110092298
38,-106.261064059588,29.8569580023816
39,-106.243831406073,29.86052186393
40,-106.225827737892,29.8694833582156
41,-106.206845015871,29.8839207534501
42,-106.186674616841,29.9039122367273
43,-106.165107197149,29.9295359502715
44,-106.141932547881,29.9608700236828
45,-106.116939441637,29.9979926018757
46,-106.089915470652,30.0409818683758
47,-106.060646876037,30.0899160636062
48,-106.028918367927,30.1448734977577
49,-105.994512936264,30.2059325578025
50,-105.957211651956,30.2731717081642
51,-105.916793458125,30.3466694845199
52,-105.873034951129,30.4265044801595
53,-105.825710151057,30.5127553242807
54,-105.774590261335,30.6055006515452
55,-105.719443417122,30.7048190621687
56,-105.660035741409,30.8107892005059
57,-105.596289582818,30.9235052439224
58,-105.528435012124,31.0430922164607
59,-105.456736285539,31.1696797382164
60,-105.381456379158,31.3033987023573
61,-105.302857117125,31.4443814012841
62,-105.221199312098,31.5927616455349
63,-105.136742918373,31.7486748752234
64,-105.049747198118,31.9122582637461
65,-104.960470901289,32.0836508134255
66,-104.869172459876,32.2629934426978
67,-104.776110197257,32.4504290643782
68,-104.681542553555,32.6461026544577
69,-104.585728327996,32.8501613108076
70,-104.488926939414,33.062754301078
71,-104.391398706182,33.2840330989799
72,-104.293405146991,33.5141514080439
73,-104.195209304069,33.7532651718402
74,-104.097076090615,34.0015325695307
75,-103.999310361176,34.2590134082779
76,-103.902372784064,34.5253662504465
77,-103.806771493652,34.8001481701144
78,-103.713025724725,35.0829148716351
79,-103.621666534505,35.3732205032977
80,-103.533237491652,35.6706174909489
81,-103.448295331099,35.9746563877644
82,-103.367410573076,36.284885735906
83,-103.29116810421,36.6008519353811
84,-103.220167718017,36.922099115034
85,-103.155024611496,37.2481690002465
86,-103.096369833899,37.578600771611
87,-103.044850683,37.9129309085855
88,-103.001131043387,38.2506930119293
89,-102.965891660433,38.5914175985667
90,-102.939830342562,38.9346318624602
91,-102.923662083395,39.2798593950505
92,-102.918119094106,39.6266198589161
93,-102.923861523176,39.9744039506002
94,-102.94078403228,40.3224831939988
95,-102.968375190169,40.6700146135926
96,-103.006108151357,41.016151344536
97,-103.053442329991,41.3600445839042
98,-103.109821872257,41.7008446241459
99,-103.174674228106,42.037701869929
100,-103.247408837117,42.3697678255947
101,-103.327415944296,42.6961960400439
102,-103.414065562498,43.0161429957305
103,-103.506706598867,43.3287689284529
104,-103.60466616321,43.6332385648785
105,-103.707249076487,43.928721765188
106,-103.813737597601,44.2143940588311
107,-103.923391386363,44.4894370622585
108,-104.035447719844,44.7530387684675
109,-104.149121978286,45.004393699416
110,-104.263608415341,45.2427029137429
111,-104.378090613463,45.4672011094704
112,-104.491951621973,45.6777550155528
113,-104.604784851889,45.8748599650351
114,-104.716192535854,46.0590389059709
115,-104.825777192033,46.2308149151606
116,-104.933142340114,46.390711020977
117,-105.037893161318,46.5392500559633
118,-105.139637098296,46.6769545331777
119,-105.237984391437,46.8043465409045
120,-105.332548548691,46.9219476509363
121,-105.422946746615,47.0302788361343
122,-105.508800160964,47.1298603935127
123,-105.589734225687,47.2212118695
124,-105.66537881976,47.3048519844265
125,-105.735368381788,47.3812985536843
126,-105.799341952775,47.4510684032643
127,-105.856943147899,47.5146772776905
128,-105.907820058488,47.5726397385791
129,-105.951627021984,47.6254683597138
130,-105.988256893747,47.6735904479904
131,-106.01806246935,47.717268693253
132,-106.04145389195,47.7567451495944
133,-106.058845819107,47.7922601666037
134,-106.070656864706,47.8240526266581
135,-106.077309074032,47.8523601710787
136,-106.079227432437,47.8774194138668
137,-106.076839407962,47.8994661418574
138,-106.070574528308,47.9187355003948
139,-106.060863992499,47.9354621636747
140,-106.048140317579,47.9498804891495
141,-106.032837020673,47.9622246554142
142,-106.015388336718,47.972728783204
143,-105.996228972168,47.9816270391702
144,-105.975793894957,47.9891537221993
145,-105.954518160974,47.9955433321802
146,-105.932836777312,48.0010306210861
147,-105.911184602517,48.0058506263768
148,-105.88995399099,48.0102048021071
149,-105.869367965396,48.0141593046492
150,-105.849607225499,48.017746533324
151,-105.830852455678,48.0209989894608
152,-105.813284321573,48.0239492630463
153,-105.797083468799,48.0266300164978
154,-105.78243052373,48.0290739655446
155,-105.769506096369,48.0313138572417
156,-105.758490785297,48.0333824451031
157,-105.749565184692,48.0353124613482
158,-105.742909893395,48.0371365862941
159,-105.738705525997,48.0388874148455
160,-105.7371327259,48.0405974201193
161,-105.738372180303,48.0422989141687
162,-105.742604637042,48.0440240058077
163,-105.750010923198,48.0458045555438
164,-105.760771965392,48.0476721275847
165,-105.775068811636,48.049657938894
166,-105.79304653379,48.0517885547395
167,-105.814535930886,48.0540531714672
168,-105.839205885349,48.0564217936636
169,-105.866723830375,48.0588642664464
170,-105.89675705753,48.0613505199207
171,-105.928972691928,48.0638506465275
172,-105.963037672685,48.0663349689653
173,-105.998618738635,48.0687740986055
174,-106.035382419244,48.0711389844473
175,-106.072995030643,48.0734009525276
176,-106.111122676643,48.0755317357772
177,-106.149431254608,48.0775034943278
178,-106.187586466012,48.079288826163
179,-106.225253831511,48.0808607681747
180,-106.262098710367,48.0821927875177
181,-106.297786324026,48.0832587633117
182,-106.331981783712,48.0840329585865
183,-106.364350121857,48.084489982544
184,-106.394563198318,48.0846063615933
185,-106.422450930781,48.0843960460996
186,-106.448001439743,48.0839101748565
187,-106.471209922535,48.0832013749096
188,-106.492071758581,48.0823221393612
189,-106.510582484518,48.0813248255568
190,-106.526737769317,48.0802616534114
191,-106.540533389421,48.0791847037989
192,-106.551965203913,48.0781459170125
