"day","lon","lat"
1,-87.3161610170513,18.8693258184642
2,-87.3527770216433,18.8632699566525
3,-87.3874440129969,18.8562576491895
4,-87.4202032599584,18.8483224593483
5,-87.4510964967969,18.8394978092624
6,-87.4801658681489,18.8298169602577
7,-87.5074538763029,18.8193129948626
8,-87.5330033308545,18.8080188004668
9,-87.5568573007561,18.7959670545926
10,-87.5790590687748,18.7831902117471
11,-87.5996520883691,18.7697204918178
12,-87.6186799429864,18.7555898699782
13,-87.6361863077793,18.7408300680661
14,-87.6522149137325,18.7254725474029
15,-87.6668095141902,18.7095485030157
16,-87.6800138537658,18.6930888592331
17,-87.6918716396179,18.676124266619
18,-87.7024265150683,18.6586851002154
19,-87.7117220355404,18.6408014590636
20,-87.7198069963324,18.6225060072205
21,-87.7267765904475,18.6038559742617
22,-87.7327497428885,18.584921506233
23,-87.7378453745815,18.5657731636258
24,-87.7421822684062,18.5464818510411
25,-87.7458791241817,18.5271188449319
26,-87.7490546043745,18.5077558145194
27,-87.7518273705341,18.4884648358283
28,-87.7543161104533,18.4693183987791
29,-87.7566395560402,18.450389407273
30,-87.7589164918839,18.4317511721982
31,-87.7612657544947,18.4134773972927
32,-87.7638062221969,18.3956421577956
33,-87.7666567956578,18.3783198718287
34,-87.76993636904,18.3615852644543
35,-87.7737637917755,18.3455133243718
36,-87.7782578209675,18.3301792532199
37,-87.7835370644442,18.3156584074772
38,-87.7897170142957,18.3020410592543
39,-87.796846214395,18.2897584666786
40,-87.8049064211496,18.279582587414
41,-87.8138765410709,18.2722995821817
42,-87.8237356014622,18.2686947324013
43,-87.8344628164896,18.2695522233916
44,-87.8460376502813,18.275654965731
45,-87.8584398770988,18.2877844540173
46,-87.8716496386393,18.3067206617497
47,-87.8856474985616,18.3332419704625
48,-87.9004144943387,18.368125130585
49,-87.9159321865689,18.4121452507752
50,-87.9321827058874,18.4660758116839
51,-87.949148797644,18.5306886992491
52,-87.9668138645221,18.6067542516973
53,-87.9851620072933,18.6950413134395
54,-88.0041780639126,18.7963172879933
55,-88.0238476471748,18.9113481809446
56,-88.0441568934286,19.0408961270305
57,-88.065057927139,19.185420116262
58,-88.0864357846758,19.3447930034596
59,-88.1081680106265,19.5188218667588
60,-88.1301323192852,19.7073157739256
61,-88.1522064877854,19.9100860889602
62,-88.1742682410222,20.1269467510923
63,-88.1961951280681,20.3577145283703
64,-88.2178643897355,20.6022092479089
65,-88.2391528168897,20.860254004722
