"day","lon","lat"
1,-68.2503868220297,-12.4009700350258
2,NA,NA
3,-68.3339215847936,-12.1178141666679
4,-68.3799559997786,-11.9680750638083
5,NA,NA
6,-68.480146613472,-11.6549520999999
7,NA,NA
8,NA,NA
9,-68.6494883925435,-11.1592763143476
10,NA,NA
11,-68.7741082627659,-10.8178789081087
12,NA,NA
13,NA,NA
14,-68.9769365886896,-10.300424189324
15,NA,NA
16,-69.1217643578456,-9.95839323098808
17,NA,NA
18,NA,NA
19,NA,NA
20,NA,NA
21,NA,NA
22,NA,NA
23,NA,NA
24,NA,NA
25,NA,NA
26,NA,NA
27,-70.031507793695,-8.30620082268334
28,NA,NA
29,NA,NA
30,NA,NA
31,NA,NA
32,NA,NA
33,-70.6079701484549,-7.65903068194933
34,-70.7099356206993,-7.57298628103591
35,NA,NA
36,-70.9190905549935,-7.42137055305116
37,NA,NA
38,NA,NA
39,-71.2461866961602,-7.24743089095651
40,NA,NA
41,NA,NA
42,NA,NA
43,-71.7082609041641,-7.10111120521692
44,NA,NA
45,NA,NA
46,NA,NA
47,NA,NA
48,-72.3299955621279,-6.99810799628124
49,NA,NA
50,NA,NA
51,NA,NA
52,NA,NA
53,NA,NA
54,NA,NA
55,NA,NA
56,NA,NA
57,NA,NA
58,-73.7348044161863,-6.75303563827122
59,NA,NA
60,-74.0431545634672,-6.65572596305866
61,-74.2006981806722,-6.59744348453875
62,NA,NA
63,-74.5224200701267,-6.45901231443476
64,-74.6865633274351,-6.37781463811057
65,-74.8528748628377,-6.28792603644776
66,NA,NA
67,NA,NA
68,NA,NA
69,NA,NA
70,NA,NA
71,-75.8957411400293,-5.53612554582014
72,-76.0770093563023,-5.37033247808958
73,NA,NA
74,NA,NA
75,-76.6335958527375,-4.79248113711209
76,-76.8232319440421,-4.57169843078165
77,NA,NA
78,NA,NA
79,-77.4028443248045,-3.82241169826685
80,-77.59922593629,-3.54313425797599
81,NA,NA
82,-77.9960961695609,-2.93924332425652
83,NA,NA
84,NA,NA
85,NA,NA
86,NA,NA
87,NA,NA
88,NA,NA
89,NA,NA
90,-79.6243629898261,0.112057052143803
91,-79.8311177578529,0.569044208912362
92,-80.0383533281782,1.04375624568364
93,-80.2459954494689,1.53648264260565
94,-80.4539139810332,2.04744228357749
95,-80.6619672423087,2.57684377807932
96,NA,NA
97,-81.0779270971546,3.69185481264126
98,NA,NA
99,NA,NA
100,-81.69951129596,5.50843544635919
101,NA,NA
102,NA,NA
103,NA,NA
104,NA,NA
105,-82.7208227892615,8.93735818224116
106,-82.92180449429,9.68578013898134
107,-83.1214209796316,10.4557302055426
108,NA,NA
109,NA,NA
110,NA,NA
111,-83.9039619199571,13.7561582825366
112,-84.0951972940287,14.6365712301163
113,-84.2847043111479,15.5375805056281
114,-84.4725432057046,16.4579968289005
115,-84.6587707196361,17.3965982168326
116,-84.8434401839047,18.3521319465659
117,-85.0266015871769,19.3233171773998
118,-85.2083016319024,20.3088482034538
119,-85.3885837777188,21.3073982969967
120,-85.5674882721673,22.3176240912497
121,-85.7450521685136,23.3381704404272
122,-85.9213093303981,24.3676756850849
123,-86.096290422922,25.4047772424599
124,-86.2700228897076,26.4481174350382
125,-86.442530915242,27.496349465829
126,-86.6138353717828,28.54814344681
127,-86.7839537498916,29.602192386962
128,-86.9529000715008,30.6572180488198
129,-87.1206994858749,31.7119472327843
130,-87.2875939289264,32.7646968490276
131,-87.4539934984137,33.8134439346308
132,-87.6203129127353,34.8561501418135
133,-87.7869679717536,35.8907788333502
134,-87.9543761932216,36.9153033526092
135,-88.1229572597882,37.92771480582
136,-88.2931332579113,38.9260291750062
137,-88.4653286867428,39.9082935963019
138,-88.6399702121169,40.8725916587656
139,-88.8174861378405,41.8170476015774
140,-88.9983055639244,42.739829311993
141,-89.1828571993537,43.6391500514327
142,-89.37156779541,44.5132688612093
143,-89.5648601652551,45.3604896224448
144,-89.7631507558267,46.1791587646213
145,-89.9668467403668,46.9676616346393
146,-90.1763426037916,47.7244175518441
147,-90.3920035702192,48.4478991193056
148,-90.6136774817111,49.1375832329277
149,-90.8405166406707,49.7941980420386
150,-91.0715562848857,50.4184976299097
151,-91.3057548746059,51.0111779674383
152,-91.5419928666057,51.5728799922713
153,-91.7790722832427,52.1041928412238
154,-92.0157171890452,52.6056571774046
155,-92.250575185235,53.0777685616982
156,-92.4822200268849,53.5209808251312
157,-92.7091554581656,53.9357094048588
158,-92.9298203479762,54.3223346122567
159,-93.1425951912671,54.6812048073188
160,-93.3458100199905,55.0126394589471
161,-93.5377537430451,55.3169320769364
162,-93.7166849059685,55.5943530074714
163,-93.8808438301225,55.845152090958
164,-94.0284660575077,56.0695611881419
165,-94.1577997887197,56.2677980760421
166,-94.2677163589767,56.4403834881231
167,-94.3584872542508,56.5885369608631
168,-94.4306640995694,56.7135725458632
169,-94.4848931813147,56.8168035069467
170,-94.5219066686754,56.899542344261
171,-94.5425133871059,56.9631010993835
172,-94.5475893350012,57.0087918607525
173,-94.5380681251168,57.0379273964608
174,-94.5149315188855,57.0518218495044
175,-94.4792002058987,57.0517914390226
176,-94.431924962707,57.0391551193635
177,-94.3741783059055,57.0152351570841
178,-94.3070467344991,56.9813575937571
179,-94.2316236378145,56.9388525707081
180,-94.1490029251442,56.8890544978954
181,-94.060273417044,56.8333020567288
182,-93.966514021211,56.7729380317553
183,-93.8687897021298,56.709308971613
184,-93.7681875648021,56.6436013548603
185,-93.6659339439025,56.5763509001525
186,-93.5632774401602,56.5079319684654
187,-93.4614487704537,56.4387205903266
