"day","lon","lat"
1,-90.1257684845222,18.3914457024679
2,-90.0972521735057,18.3843726795819
3,-90.0665206337861,18.3780234185253
4,-90.0337225362675,18.372294490411
5,-89.9990065182907,18.3670824921606
6,-89.9625212117733,18.3622840540256
7,-89.9244152693942,18.3577958459957
8,-89.8848373888265,18.3535145830992
9,-89.8439363350292,18.3493370295917
10,-89.8018609606127,18.3451600020275
11,-89.7587602242962,18.3408803711988
12,-89.7147832074834,18.3363950629268
13,-89.6700791289796,18.3316010576823
14,-89.624797357884,18.3263953890141
15,-89.5790874246872,18.3206751407579
16,-89.5330990306105,18.314337442999
17,-89.4869820552229,18.3072794667622
18,-89.4408865623745,18.2993984174006
19,-89.3949628044845,18.2905915266583
20,-89.3493619800205,18.2807652399339
21,-89.3042411142891,18.2698940220111
22,-89.2597601197338,18.2579829634727
23,-89.2160793294074,18.2450374989924
24,-89.1733594683748,18.2310632765143
25,-89.1317616312875,18.2160661684612
26,-89.0914472544282,18.2000522813243
27,-89.0525780822362,18.1830279636258
28,-89.0153161283264,18.1649998122521
29,-88.9798236310119,18.1459746771538
30,-88.9462630033397,18.125959664415
31,-88.9147967776509,18.1049621376948
32,-88.8855875446711,18.082989718054
33,-88.8587978871408,18.0600502821745
34,-88.834590307993,18.0361519589933
35,-88.8131271530821,18.0113031247727
36,-88.7945705284723,17.9855123966331
37,-88.7790822122893,17.9587886245838
38,-88.7668164210748,17.9311540962282
39,-88.7578200088801,17.9028290006741
40,-88.7520569920763,17.874185758661
41,-88.7494887250014,17.845600611728
42,-88.7500760930959,17.8174496204765
43,-88.7537795888966,17.7901085785792
44,-88.76055938614,17.7639529268754
45,-88.7703754119414,17.7393576676382
46,-88.783187417029,17.7166972790871
47,-88.7989550440187,17.6963456301991
48,-88.8176378937245,17.6786758958397
49,-88.8391955895067,17.664060472199
50,-88.8635878396667,17.6528708924659
51,-88.8907744979061,17.6454777426217
52,-88.9207156218725,17.6422505771653
53,-88.9533715298208,17.6435578345109
54,-88.9887028554258,17.6497667517204
55,-89.0266706007843,17.661243278141
56,-89.06723448833,17.6783532958716
57,-89.110288760711,17.7015121216147
58,-89.1556430644788,17.7311998571226
59,-89.203102932966,17.7678999340929
60,-89.2524756355988,17.812094887617
61,-89.3035702585202,17.8642665723907
62,-89.356197760685,17.9248964056054
63,-89.4101710058921,17.9944656342809
64,-89.4653047712003,18.0734556245471
65,-89.5214157321441,18.1623481700867
66,-89.5783224251269,18.2616258166563
67,-89.6358451873153,18.3717721992554
68,-89.693806074301,18.4932723881682
69,-89.7520287557172,18.6266132397089
70,-89.8103383889192,18.7722837470685
71,-89.8685614707392,18.930775386207
72,-89.9265256672197,19.1025824512209
73,-89.9840596211112,19.2882023730615
74,-90.0409924662956,19.4881348843585
75,-90.0970963455805,19.7026437371916
76,-90.152014260067,19.9314617601981
77,-90.205369354039,20.1742531655423
78,-90.256781668568,20.430685768518
79,-90.3058676211844,20.7004308476956
80,-90.3522394721904,20.9831630011141
81,-90.3955047757576,21.2785599991208
82,-90.4352658139303,21.5863026340174
83,-90.4711190116151,21.9060745663056
84,-90.5026543306164,22.2375621669244
85,-90.5294546407526,22.5804543544982
86,-90.5510950660663,22.9344424262709
87,-90.5671423041292,23.2992198810451
88,-90.5771539164419,23.6744822320996
89,-90.5806775879326,24.0599268077327
90,-90.5772503535849,24.455252536741
91,-90.5663977902661,24.8601597158158
92,-90.5476331718898,25.2743497555226
93,-90.5205854024839,25.6974528857294
94,-90.4853887149367,26.1288101843487
95,-90.4423033994845,26.5676866772712
96,-90.3915888092572,27.013343119169
97,-90.3335042150589,27.4650362813334
98,-90.2683096448134,27.9220193315278
99,-90.196266708366,28.383542298684
100,-90.1176394080719,28.8488526141442
101,-90.0326949353299,29.3171957201718
102,-89.9417044529529,29.7878157355057
103,-89.8449438629823,30.2599561669518
104,-89.742694559279,30.7328606552751
105,-89.6352441639286,31.20577374313
106,-89.5228872462127,31.6779416523068
107,-89.405926022602,32.1486130573216
108,-89.284671035935,32.6170398421809
109,-89.1594418116459,33.0824778272062
110,-89.030567488612,33.5441874529088
111,-88.898386679797,34.0014211355264
112,-88.7632441824408,34.4533367314729
113,-88.6254968725383,34.8990465444165
114,-88.4855174054143,35.3376605518211
115,-88.3436949044528,35.7682874092855
116,-88.2004355374612,36.1900352022446
117,-88.0561629814342,36.602012133314
118,-87.911318763027,37.0033271303672
119,-87.7663624615628,37.3930903613595
120,-87.6217717610139,37.770413643328
121,-87.4780423372607,38.1344107343968
122,-87.3356875669888,38.4841974993045
123,-87.1952380449055,38.8188919408073
124,-87.0572408965458,39.13761409136
125,-86.9222588748619,39.4394857615716
126,-86.7908692299977,39.7236301443526
127,-86.663662343245,39.9891712761329
128,-86.5412401181018,40.2352333591998
129,-86.4241917320856,40.4610048828189
130,-86.3127757017119,40.6666436432034
131,-86.2069841213699,40.8530500166009
132,-86.1067899526291,41.0211375155563
133,-86.0121540196464,41.171813886925
134,-85.9230254644076,41.3059815591912
135,-85.8393422385213,41.424538163197
136,-85.7610316262099,41.5283771035903
137,-85.688010793177,41.6183881606461
138,-85.6201873560736,41.695458104408
139,-85.5574599674217,41.7604713050766
140,-85.4997189110221,41.8143103254266
141,-85.4468467030745,41.8578564827554
142,-85.3987186945061,41.8919903693396
143,-85.3552036702379,41.9175923219436
144,-85.316164441456,41.9355428320747
145,-85.2814584272409,41.9467228899894
146,-85.2509382222309,41.952014256554
147,-85.2244514044923,41.9522943355897
148,-85.2018129413348,41.9482346294302
149,-85.1827971140894,41.9402385251546
150,-85.1671730384716,41.9286918636451
151,-85.1547076315195,41.9139808149983
152,-85.1451660377848,41.8964918033976
153,-85.1383120215588,41.8766114390335
154,-85.1339083243491,41.8547264566052
